Condition,File,Label,IoU
original,image_254.jpg,Raam,0.3864
original,image_255.jpg,Raam,0.5418
original,image_255.jpg,Deur,0.4836
original,image_255.jpg,Deur,0.4804
original,image_255.jpg,Deur,0.4962
original,image_255.jpg,Raam,0.4998
original,image_255.jpg,Raam,0.378
original,image_255.jpg,Raam,0.3152
original,image_255.jpg,Raam,0.3308
original,image_255.jpg,Raam,0.815
original,image_255.jpg,Deur,0.6747
original,image_255.jpg,Raam,0.3902
original,image_255.jpg,Raam,0.6559
original,image_255.jpg,Raam,0.5662
original,image_255.jpg,Raam,0.4463
original,image_257.jpg,Raam,0.463
original,image_257.jpg,Zonnepaneel,0.8443
original,image_257.jpg,Raam,0.6292
original,image_257.jpg,Raam,0.6094
original,image_257.jpg,Deur,0.3272
original,image_258.jpg,Deur,0.4086
original,image_258.jpg,Raam,0.4042
original,image_258.jpg,Deur,0.309
original,image_258.jpg,Raam,0.4978
original,image_258.jpg,Raam,0.5739
original,image_258.jpg,Raam,0.6921
original,image_26.jpg,Raam,0.784
original,image_26.jpg,Raam,0.7531
original,image_26.jpg,Deur,0.837
original,image_26.jpg,Raam,0.3047
original,image_261.jpg,Deur,0.7331
original,image_261.jpg,Raam,0.5908
original,image_261.jpg,Raam,0.6318
original,image_261.jpg,Raam,0.6344
original,image_262.jpg,Raam,0.4069
original,image_262.jpg,Raam,0.4163
original,image_262.jpg,Raam,0.3631
original,image_262.jpg,Raam,0.6302
original,image_262.jpg,Raam,0.3335
original,image_262.jpg,Raam,0.3324
original,image_263.jpg,Deur,0.5998
original,image_263.jpg,Raam,0.6492
original,image_263.jpg,Raam,0.6196
original,image_263.jpg,Raam,0.5443
original,image_263.jpg,Raam,0.6967
original,image_263.jpg,Raam,0.7213
original,image_263.jpg,Raam,0.3715
original,image_263.jpg,Raam,0.6327
original,image_263.jpg,Raam,0.5192
original,image_263.jpg,Raam,0.553
original,image_263.jpg,Raam,0.6323
original,image_263.jpg,Deur,0.5334
original,image_263.jpg,Raam,0.4151
original,image_263.jpg,Raam,0.5835
original,image_263.jpg,Raam,0.3289
original,image_263.jpg,Deur,0.4773
original,image_263.jpg,Raam,0.5712
original,image_264.jpg,Raam,0.369
original,image_264.jpg,Raam,0.4699
original,image_265.jpg,Raam,0.6566
original,image_265.jpg,Raam,0.6224
original,image_265.jpg,Raam,0.5761
original,image_265.jpg,Raam,0.4265
original,image_265.jpg,Zonnepaneel,0.3813
original,image_265.jpg,Raam,0.727
original,image_266.jpg,Raam,0.639
original,image_266.jpg,Raam,0.433
original,image_266.jpg,Raam,0.4223
original,image_266.jpg,Raam,0.6412
original,image_266.jpg,Raam,0.4771
original,image_266.jpg,Deur,0.4873
original,image_266.jpg,Raam,0.6155
original,image_266.jpg,Raam,0.6098
original,image_266.jpg,Raam,0.5999
original,image_266.jpg,Deur,0.4502
original,image_266.jpg,Raam,0.3274
original,image_267.jpg,Raam,0.6824
original,image_267.jpg,Deur,0.6263
original,image_267.jpg,Raam,0.6786
original,image_267.jpg,Raam,0.7453
original,image_267.jpg,Raam,0.444
original,image_267.jpg,Raam,0.3743
original,image_267.jpg,Raam,0.7657
original,image_267.jpg,Raam,0.7078
original,image_267.jpg,Deur,0.4568
original,image_267.jpg,Raam,0.4495
original,image_267.jpg,Raam,0.6914
original,image_267.jpg,Raam,0.7104
original,image_267.jpg,Deur,0.465
original,image_267.jpg,Raam,0.6001
original,image_267.jpg,Raam,0.7331
original,image_267.jpg,Raam,0.6142
original,image_267.jpg,Raam,0.7004
original,image_267.jpg,Raam,0.5464
original,image_268.jpg,Raam,0.7462
original,image_268.jpg,Raam,0.4741
original,image_268.jpg,Raam,0.4223
original,image_268.jpg,Raam,0.3082
original,image_268.jpg,Raam,0.3111
original,image_268.jpg,Deur,0.6481
original,image_268.jpg,Raam,0.3627
original,image_268.jpg,Raam,0.483
original,image_268.jpg,Raam,0.4081
original,image_268.jpg,Raam,0.3337
original,image_268.jpg,Raam,0.4573
original,image_27.jpg,Raam,0.3149
original,image_27.jpg,Raam,0.3956
original,image_27.jpg,Raam,0.6052
original,image_27.jpg,Raam,0.4235
original,image_27.jpg,Raam,0.4696
original,image_27.jpg,Raam,0.765
original,image_27.jpg,Deur,0.3486
original,image_27.jpg,Raam,0.5229
original,image_270.jpg,Raam,0.3806
original,image_270.jpg,Raam,0.3528
original,image_270.jpg,Raam,0.3721
original,image_270.jpg,Raam,0.398
original,image_270.jpg,Raam,0.5076
original,image_270.jpg,Raam,0.3787
original,image_270.jpg,Raam,0.5466
original,image_270.jpg,Deur,0.6148
original,image_270.jpg,Raam,0.5381
original,image_270.jpg,Deur,0.3131
original,image_271.jpg,Deur,0.3368
original,image_271.jpg,Raam,0.4955
original,image_271.jpg,Deur,0.5447
original,image_271.jpg,Raam,0.6224
original,image_271.jpg,Deur,0.3596
original,image_271.jpg,Raam,0.4189
original,image_271.jpg,Raam,0.8398
original,image_271.jpg,Raam,0.5
original,image_271.jpg,Raam,0.6214
original,image_272.jpg,Raam,0.5714
original,image_272.jpg,Raam,0.471
original,image_272.jpg,Raam,0.3588
original,image_273.jpg,Raam,0.3285
original,image_273.jpg,Raam,0.5517
original,image_273.jpg,Raam,0.4848
original,image_273.jpg,Raam,0.407
original,image_274.jpg,Raam,0.5132
original,image_274.jpg,Raam,0.4572
original,image_274.jpg,Zonnepaneel,0.6654
original,image_275.jpg,Raam,0.7061
original,image_275.jpg,Raam,0.6293
original,image_275.jpg,Raam,0.5187
original,image_275.jpg,Raam,0.5331
original,image_275.jpg,Raam,0.6532
original,image_275.jpg,Deur,0.4609
original,image_275.jpg,Raam,0.7687
original,image_275.jpg,Raam,0.5411
original,image_275.jpg,Deur,0.5491
original,image_275.jpg,Raam,0.6238
original,image_275.jpg,Raam,0.6595
original,image_275.jpg,Raam,0.3836
original,image_275.jpg,Raam,0.5903
original,image_275.jpg,Raam,0.6977
original,image_275.jpg,Raam,0.5476
original,image_275.jpg,Deur,0.565
original,image_275.jpg,Raam,0.418
original,image_276.jpg,Raam,0.5436
original,image_276.jpg,Raam,0.4022
original,image_276.jpg,Raam,0.703
original,image_276.jpg,Deur,0.3385
original,image_276.jpg,Raam,0.5391
original,image_276.jpg,Raam,0.6927
original,image_276.jpg,Raam,0.6022
original,image_276.jpg,Raam,0.449
original,image_278.jpg,Raam,0.7441
original,image_278.jpg,Deur,0.5526
original,image_278.jpg,Deur,0.4019
original,image_278.jpg,Raam,0.7741
original,image_279.jpg,Raam,0.6072
original,image_279.jpg,Raam,0.4949
original,image_279.jpg,Raam,0.4835
original,image_279.jpg,Raam,0.7967
original,image_279.jpg,Raam,0.5266
original,image_279.jpg,Raam,0.4899
original,image_279.jpg,Raam,0.4975
original,image_279.jpg,Raam,0.4959
original,image_279.jpg,Deur,0.7153
original,image_279.jpg,Raam,0.4753
original,image_279.jpg,Raam,0.7358
original,image_279.jpg,Raam,0.4961
original,image_279.jpg,Raam,0.7312
original,image_279.jpg,Raam,0.7075
original,image_279.jpg,Deur,0.5549
original,image_28.jpg,Zonnepaneel,0.9222
original,image_28.jpg,Raam,0.3844
original,image_28.jpg,Raam,0.4247
original,image_28.jpg,Raam,0.7609
original,image_28.jpg,Raam,0.8303
original,image_280.jpg,Deur,0.5263
original,image_280.jpg,Raam,0.6602
original,image_280.jpg,Raam,0.4124
original,image_280.jpg,Deur,0.4812
original,image_280.jpg,Raam,0.5738
original,image_280.jpg,Raam,0.5214
original,image_280.jpg,Deur,0.6258
original,image_280.jpg,Raam,0.5773
original,image_280.jpg,Raam,0.6268
original,image_280.jpg,Raam,0.6098
original,image_281.jpg,Raam,0.6229
original,image_281.jpg,Raam,0.5456
original,image_281.jpg,Zonnepaneel,0.7861
original,image_281.jpg,Raam,0.4549
original,image_281.jpg,Raam,0.602
original,image_281.jpg,Zonnepaneel,0.6506
original,image_281.jpg,Raam,0.4416
original,image_281.jpg,Deur,0.6012
original,image_281.jpg,Raam,0.5658
original,image_281.jpg,Raam,0.6918
original,image_281.jpg,Raam,0.7118
original,image_281.jpg,Deur,0.3499
original,image_281.jpg,Raam,0.6813
original,image_281.jpg,Deur,0.7426
original,image_281.jpg,Raam,0.6886
original,image_282.jpg,Raam,0.3188
original,image_282.jpg,Raam,0.5802
original,image_282.jpg,Raam,0.3524
original,image_283.jpg,Zonnepaneel,0.7257
original,image_283.jpg,Zonnepaneel,0.6389
original,image_283.jpg,Raam,0.6044
original,image_283.jpg,Deur,0.6626
original,image_283.jpg,Raam,0.6697
original,image_283.jpg,Raam,0.6084
original,image_283.jpg,Raam,0.5455
original,image_283.jpg,Raam,0.3782
original,image_284.jpg,Raam,0.6394
original,image_284.jpg,Raam,0.3205
original,image_284.jpg,Raam,0.3178
original,image_284.jpg,Raam,0.5248
original,image_284.jpg,Raam,0.481
original,image_284.jpg,Raam,0.3143
original,image_284.jpg,Raam,0.3378
original,image_284.jpg,Raam,0.504
original,image_284.jpg,Raam,0.6376
original,image_284.jpg,Raam,0.4648
original,image_285.jpg,Zonnepaneel,0.7374
original,image_285.jpg,Deur,0.5996
original,image_285.jpg,Raam,0.4269
original,image_285.jpg,Zonnepaneel,0.8448
original,image_285.jpg,Raam,0.4176
original,image_285.jpg,Raam,0.5178
original,image_286.jpg,Deur,0.4879
original,image_286.jpg,Raam,0.4521
original,image_286.jpg,Raam,0.3188
original,image_287.jpg,Raam,0.365
original,image_287.jpg,Raam,0.4212
original,image_287.jpg,Raam,0.4417
original,image_287.jpg,Raam,0.4758
original,image_287.jpg,Raam,0.5801
original,image_287.jpg,Raam,0.5682
original,image_289.jpg,Raam,0.4266
original,image_289.jpg,Raam,0.5397
original,image_289.jpg,Raam,0.6746
original,image_289.jpg,Deur,0.4889
original,image_292.jpg,Raam,0.4283
original,image_292.jpg,Deur,0.5995
original,image_292.jpg,Raam,0.5532
original,image_292.jpg,Raam,0.3888
original,image_292.jpg,Raam,0.3128
original,image_293.jpg,Raam,0.3463
original,image_293.jpg,Raam,0.8102
original,image_293.jpg,Deur,0.7499
original,image_294.jpg,Raam,0.5978
original,image_294.jpg,Raam,0.6197
original,image_294.jpg,Raam,0.4494
original,image_294.jpg,Raam,0.6523
original,image_295.jpg,Raam,0.6335
original,image_295.jpg,Raam,0.489
original,image_295.jpg,Raam,0.4703
original,image_297.jpg,Raam,0.6022
original,image_297.jpg,Raam,0.7472
original,image_297.jpg,Deur,0.6899
original,image_297.jpg,Raam,0.4991
original,image_297.jpg,Raam,0.807
original,image_297.jpg,Raam,0.701
original,image_297.jpg,Raam,0.8283
original,image_297.jpg,Raam,0.8054
original,image_297.jpg,Deur,0.6671
original,image_297.jpg,Raam,0.8283
original,image_297.jpg,Raam,0.7501
original,image_299.jpg,Raam,0.6279
original,image_299.jpg,Raam,0.6127
original,image_299.jpg,Raam,0.4982
original,image_299.jpg,Raam,0.5272
original,image_30.jpg,Raam,0.8714
original,image_30.jpg,Raam,0.5794
original,image_30.jpg,Raam,0.641
original,image_30.jpg,Raam,0.4073
original,image_30.jpg,Deur,0.3396
original,image_30.jpg,Deur,0.881
original,image_30.jpg,Raam,0.5382
original,image_30.jpg,Raam,0.9081
original,image_30.jpg,Raam,0.946
original,image_300.jpg,Raam,0.7387
original,image_300.jpg,Deur,0.4891
original,image_300.jpg,Zonnepaneel,0.4721
original,image_300.jpg,Raam,0.5177
original,image_300.jpg,Zonnepaneel,0.7986
original,image_300.jpg,Raam,0.4988
original,image_300.jpg,Zonnepaneel,0.7963
original,image_300.jpg,Zonnepaneel,0.805
original,image_301.jpg,Deur,0.3001
original,image_301.jpg,Zonnepaneel,0.7505
original,image_301.jpg,Raam,0.5048
original,image_301.jpg,Raam,0.3941
original,image_301.jpg,Raam,0.4526
original,image_301.jpg,Raam,0.3537
original,image_301.jpg,Zonnepaneel,0.5691
original,image_301.jpg,Raam,0.5531
original,image_302.jpg,Raam,0.4323
original,image_302.jpg,Raam,0.6705
original,image_302.jpg,Raam,0.3173
original,image_302.jpg,Raam,0.346
original,image_302.jpg,Raam,0.3377
original,image_302.jpg,Raam,0.5137
original,image_302.jpg,Raam,0.7551
original,image_302.jpg,Deur,0.5697
original,image_302.jpg,Raam,0.4
original,image_302.jpg,Deur,0.4123
original,image_302.jpg,Raam,0.5025
original,image_303.jpg,Raam,0.366
original,image_303.jpg,Raam,0.479
original,image_304.jpg,Raam,0.423
original,image_304.jpg,Deur,0.6582
original,image_304.jpg,Deur,0.6899
original,image_304.jpg,Deur,0.3395
original,image_304.jpg,Deur,0.3131
original,image_306.jpg,Raam,0.4251
original,image_306.jpg,Raam,0.5588
original,image_306.jpg,Deur,0.6688
original,image_306.jpg,Raam,0.6402
original,image_306.jpg,Raam,0.677
original,image_307.jpg,Zonnepaneel,0.8445
original,image_307.jpg,Deur,0.3522
original,image_307.jpg,Deur,0.3806
original,image_307.jpg,Raam,0.3756
original,image_307.jpg,Deur,0.4095
original,image_307.jpg,Deur,0.4548
original,image_307.jpg,Zonnepaneel,0.6995
original,image_307.jpg,Raam,0.4096
original,image_309.jpg,Deur,0.6169
original,image_309.jpg,Raam,0.3771
original,image_309.jpg,Deur,0.451
original,image_309.jpg,Raam,0.5262
original,image_309.jpg,Raam,0.6435
original,image_309.jpg,Raam,0.3364
original,image_31.jpg,Raam,0.7606
original,image_31.jpg,Raam,0.5174
original,image_31.jpg,Raam,0.5953
original,image_31.jpg,Raam,0.9044
original,image_31.jpg,Raam,0.7152
original,image_31.jpg,Deur,0.4524
original,image_31.jpg,Raam,0.7851
original,image_310.jpg,Raam,0.3599
original,image_310.jpg,Raam,0.6514
original,image_311.jpg,Raam,0.3558
original,image_311.jpg,Raam,0.3174
original,image_311.jpg,Raam,0.3178
original,image_311.jpg,Deur,0.7232
original,image_312.jpg,Raam,0.3171
original,image_312.jpg,Raam,0.5455
original,image_312.jpg,Raam,0.4589
original,image_312.jpg,Raam,0.4047
original,image_312.jpg,Raam,0.4868
original,image_312.jpg,Raam,0.3585
original,image_312.jpg,Raam,0.6927
original,image_313.jpg,Raam,0.4892
original,image_317.jpg,Raam,0.4997
original,image_317.jpg,Deur,0.6733
original,image_317.jpg,Raam,0.6769
original,image_317.jpg,Deur,0.6082
original,image_317.jpg,Raam,0.3405
original,image_317.jpg,Raam,0.6812
original,image_318.jpg,Deur,0.4956
original,image_318.jpg,Raam,0.4473
original,image_318.jpg,Deur,0.6841
original,image_319.jpg,Raam,0.7616
original,image_32.jpg,Deur,0.8259
original,image_32.jpg,Deur,0.3364
original,image_321.jpg,Deur,0.7687
original,image_321.jpg,Raam,0.7642
original,image_321.jpg,Raam,0.5597
original,image_321.jpg,Raam,0.6863
original,image_321.jpg,Raam,0.4218
original,image_321.jpg,Deur,0.4733
original,image_321.jpg,Raam,0.6539
original,image_321.jpg,Raam,0.7472
original,image_321.jpg,Raam,0.3267
original,image_321.jpg,Raam,0.7072
original,image_322.jpg,Raam,0.4771
original,image_322.jpg,Raam,0.6154
original,image_322.jpg,Deur,0.7839
original,image_322.jpg,Raam,0.7393
original,image_322.jpg,Zonnepaneel,0.3079
original,image_322.jpg,Raam,0.3927
original,image_322.jpg,Raam,0.3573
original,image_322.jpg,Zonnepaneel,0.5075
original,image_322.jpg,Deur,0.6555
original,image_322.jpg,Raam,0.4325
original,image_322.jpg,Raam,0.3451
original,image_322.jpg,Deur,0.5829
original,image_323.jpg,Deur,0.7602
original,image_323.jpg,Raam,0.3811
original,image_323.jpg,Raam,0.5145
original,image_323.jpg,Raam,0.4443
original,image_323.jpg,Raam,0.5843
original,image_323.jpg,Zonnepaneel,0.8046
original,image_323.jpg,Raam,0.6782
original,image_323.jpg,Zonnepaneel,0.7588
original,image_326.jpg,Raam,0.6037
original,image_326.jpg,Raam,0.5908
original,image_326.jpg,Raam,0.6361
original,image_326.jpg,Raam,0.6738
original,image_326.jpg,Raam,0.6117
original,image_326.jpg,Raam,0.3896
original,image_326.jpg,Raam,0.3395
original,image_326.jpg,Deur,0.5575
original,image_327.jpg,Deur,0.4687
original,image_327.jpg,Deur,0.4875
original,image_328.jpg,Raam,0.6926
original,image_328.jpg,Raam,0.6143
original,image_328.jpg,Raam,0.5457
original,image_328.jpg,Raam,0.5793
original,image_328.jpg,Raam,0.3166
original,image_328.jpg,Raam,0.5948
original,image_329.jpg,Deur,0.7496
original,image_329.jpg,Deur,0.587
original,image_329.jpg,Raam,0.3471
original,image_329.jpg,Raam,0.7295
original,image_329.jpg,Raam,0.5194
original,image_329.jpg,Raam,0.3781
original,image_33.jpg,Deur,0.8656
original,image_33.jpg,Raam,0.3477
original,image_33.jpg,Raam,0.338
original,image_33.jpg,Raam,0.9013
original,image_33.jpg,Raam,0.8538
original,image_33.jpg,Raam,0.78
original,image_33.jpg,Raam,0.8301
original,image_33.jpg,Deur,0.581
original,image_33.jpg,Raam,0.8303
original,image_330.jpg,Raam,0.4909
original,image_331.jpg,Raam,0.456
original,image_331.jpg,Deur,0.6697
original,image_332.jpg,Raam,0.3093
original,image_332.jpg,Raam,0.593
original,image_332.jpg,Deur,0.7169
original,image_332.jpg,Deur,0.6605
original,image_332.jpg,Deur,0.5659
original,image_334.jpg,Raam,0.3
original,image_334.jpg,Raam,0.5577
original,image_334.jpg,Raam,0.3033
original,image_334.jpg,Raam,0.5814
original,image_334.jpg,Deur,0.7539
original,image_334.jpg,Raam,0.4003
original,image_334.jpg,Deur,0.686
original,image_334.jpg,Deur,0.7354
original,image_334.jpg,Raam,0.5191
original,image_334.jpg,Raam,0.3076
original,image_334.jpg,Raam,0.3025
original,image_334.jpg,Zonnepaneel,0.8375
original,image_335.jpg,Zonnepaneel,0.8588
original,image_335.jpg,Zonnepaneel,0.7989
original,image_335.jpg,Deur,0.8009
original,image_335.jpg,Deur,0.8121
original,image_335.jpg,Raam,0.6892
original,image_335.jpg,Raam,0.7283
original,image_335.jpg,Deur,0.4028
original,image_336.jpg,Raam,0.4374
original,image_336.jpg,Deur,0.5302
original,image_336.jpg,Deur,0.5912
original,image_336.jpg,Deur,0.6344
original,image_336.jpg,Raam,0.5891
original,image_336.jpg,Raam,0.6249
original,image_336.jpg,Raam,0.3393
original,image_336.jpg,Raam,0.4548
original,image_336.jpg,Raam,0.5709
original,image_337.jpg,Zonnepaneel,0.8374
original,image_337.jpg,Raam,0.5753
original,image_337.jpg,Deur,0.3898
original,image_337.jpg,Raam,0.4793
original,image_337.jpg,Raam,0.508
original,image_338.jpg,Raam,0.7226
original,image_338.jpg,Raam,0.3833
original,image_338.jpg,Raam,0.4786
original,image_338.jpg,Raam,0.5628
original,image_339.jpg,Raam,0.3254
original,image_339.jpg,Raam,0.3594
original,image_339.jpg,Raam,0.7275
original,image_340.jpg,Deur,0.59
original,image_340.jpg,Raam,0.5318
original,image_340.jpg,Zonnepaneel,0.8422
original,image_340.jpg,Raam,0.3335
original,image_340.jpg,Raam,0.4609
original,image_340.jpg,Raam,0.601
original,image_340.jpg,Deur,0.3345
original,image_340.jpg,Zonnepaneel,0.7504
original,image_340.jpg,Raam,0.3608
original,image_340.jpg,Zonnepaneel,0.7057
original,image_346.jpg,Zonnepaneel,0.757
original,image_346.jpg,Zonnepaneel,0.8451
original,image_346.jpg,Zonnepaneel,0.8437
original,image_346.jpg,Raam,0.6292
original,image_346.jpg,Deur,0.6998
original,image_346.jpg,Raam,0.3976
original,image_346.jpg,Raam,0.3134
original,image_346.jpg,Raam,0.4902
original,image_346.jpg,Raam,0.4282
original,image_346.jpg,Deur,0.6869
original,image_346.jpg,Raam,0.4272
original,image_346.jpg,Zonnepaneel,0.4774
original,image_346.jpg,Raam,0.7203
original,image_346.jpg,Raam,0.4386
original,image_346.jpg,Raam,0.7702
original,image_349.jpg,Raam,0.4829
original,image_349.jpg,Raam,0.3145
original,image_349.jpg,Deur,0.4367
original,image_349.jpg,Raam,0.5131
original,image_349.jpg,Raam,0.5144
original,image_349.jpg,Raam,0.6382
original,image_35.jpg,Deur,0.9427
original,image_35.jpg,Raam,0.4576
original,image_35.jpg,Raam,0.5016
original,image_35.jpg,Deur,0.5957
original,image_35.jpg,Raam,0.8949
original,image_35.jpg,Raam,0.7473
original,image_350.jpg,Raam,0.7046
original,image_350.jpg,Raam,0.6952
original,image_350.jpg,Raam,0.695
original,image_350.jpg,Raam,0.4703
original,image_350.jpg,Raam,0.5296
original,image_350.jpg,Raam,0.4882
original,image_350.jpg,Deur,0.4874
original,image_350.jpg,Raam,0.5509
original,image_350.jpg,Deur,0.4052
original,image_350.jpg,Raam,0.5998
original,image_352.jpg,Raam,0.5682
original,image_352.jpg,Deur,0.7337
original,image_352.jpg,Raam,0.4484
original,image_352.jpg,Raam,0.6639
original,image_352.jpg,Raam,0.4051
original,image_353.jpg,Zonnepaneel,0.8156
original,image_353.jpg,Raam,0.6079
original,image_353.jpg,Raam,0.6888
original,image_353.jpg,Raam,0.5685
original,image_353.jpg,Raam,0.5873
original,image_353.jpg,Zonnepaneel,0.8087
